qid,qtitle,qtags,assistid,pvnum,visitduration,logdate
0000016CE1CA038C000000936375706F795F72656C656173655155455354,Day60 param_grid的命名問題,"['gridsearchcv', 'ml100-2-d60', 'ml100-2']",ai_tw,1,7,2019-09-01
0000016CE21FAB04000000976375706F795F72656C656173655155455354,anaconda3 jupyter notebook 打不開,['jupyter notebook'],ai_tw,4,924,2019-09-01
0000016CE248E6D20000009A6375706F795F72656C656173655155455354,請問如何透過cv2抓取url的圖片,"['ml100-3', 'ml100-3-d05']",ai_tw,20,1941,2019-09-01
0000016CE29B3E5F0000009F6375706F795F72656C656173655155455354,出了 NameError,"['ml100-3', 'ml100-3-d04']",ai_tw,11,3057,2019-09-01
0000016CE5937E4D000000A56375706F795F72656C656173655155455354,關於python open功能中的file mode參數,"['ml100-3', 'ml100-3-d05']",ai_tw,9,495,2019-09-01
0000016CE5EA9A9D000000A86375706F795F72656C656173655155455354,MSE和MAE的差異?,"['ml100-3', 'ml100-3-d04']",ai_tw,13,3145,2019-09-01
0000016CE5FBEF33000000AA6375706F795F72656C656173655155455354,D058範例問題,"['ml100-2', 'ml100-2-d58']",ai_tw,1,3,2019-09-01
0000016CE69CCB79000000B46375706F795F72656C656173655155455354,Day5_HW-2?,"['ml100-3-d05', 'ml100-3']",ai_tw,14,1308,2019-09-01
0000016CE72B0375000000BA6375706F795F72656C656173655155455354,D6 教材無法正常做動 le.fit(app_train[col]),"['ml100-3', 'ml100-3-d06']",ai_tw,28,4218,2019-09-01
0000016CE7ABD2DC000000BE6375706F795F72656C656173655155455354,Add files via upload,"['ml100-3', 'ml100-3-d03']",ai_tw,6,23,2019-09-01
0000016CE8E1B6E2000000C96375706F795F72656C656173655155455354,GitHub Push 資料集超過100MB?,[],ai_tw,15,2844,2019-09-01
0000016CEA8528DD000000026375706F795F72656C656173655155455354,Day4 FileNotFoundError  找不到檔案,"['pd.read_csv(f_app)', 'ml100-3-d04', 'ml100-3']",ai_tw,8,745,2019-09-01
0000016CEA97C2F9000000036375706F795F72656C656173655155455354,new onboard?,"['ml100-3', 'ml100-3-d01']",ai_tw,3,128,2019-09-01
0000016CEAD03419000000086375706F795F72656C656173655155455354,請問如何將讀入的txt檔案變成dataframe?,"['ml100-3', 'ml100-3-d05']",ai_tw,43,6054,2019-09-01
0000016CEAD4DAD6000000096375706F795F72656C656173655155455354,關於期未考,"['ml100-2', 'ml100-2-d101']",ai_tw,7,691,2019-09-01
0000016CEB5B7E2B0000000F6375706F795F72656C656173655155455354,day6的one hot encoding沒反應,"['ml100-d06', 'ml100-3']",ai_tw,5,35,2019-09-01
0000016CEB87B3F5000000116375706F795F72656C656173655155455354,unknown encoding: cp0?,[],ai_tw,11,3548,2019-09-01
0000016CEC0EC659000000156375706F795F72656C656173655155455354,讀取影像的方式?,"['ml100-3', 'ml100-3-d05']",ai_tw,18,4322,2019-09-01
0000016CEC13B50B000000166375706F795F72656C656173655155455354,Github檔案上傳問題?,[],ai_tw,13,77,2019-09-01
0000016CEC8C691C0000001D6375706F795F72656C656173655155455354,D5-2字串分割問題,"[' convert', 'ml100-3-d05']",ai_tw,20,3621,2019-09-01
0000016CECA3E8C9000000236375706F795F72656C656173655155455354,D4作業MAC電腦無法打開CSV檔案?,"['ml100-3-d04', 'ml100-3']",ai_tw,2,310,2019-09-01
0000016CECACA143000000246375706F795F72656C656173655155455354,ImportError: cannot import name _unary_op?,[],ai_tw,5,670,2019-09-01
0000016CECB44859000000256375706F795F72656C656173655155455354,無法 import  cv2?,"['ml100-3', 'ml100-3-d05']",ai_tw,4,1236,2019-09-01
00000167B0D10D8D0000000D6375706F795F72656C656173655155455354,"請問當需要上傳的檔案超過100MB, 要如何在GitHub上上傳?","['ml100', 'faq', 'github desktop']",ai_tw,2,74,2019-09-02
00000167B53D1F3E000000156375706F795F72656C656173655155455354,github desktop,"['ml100', 'faq', 'github desktop']",ai_tw,2,137,2019-09-02
00000167B7771CE60000001A6375706F795F72656C656173655155455354,"GitHub Desktop 檔案超過100M不能上傳, 刪掉還留著紀錄, 該怎麼處理?","['ml100', 'faq', 'github desktop']",ai_tw,2,646,2019-09-02
00000167C566C28F000000426375706F795F72656C656173655155455354,是否需要對label進行one hot encode?,"['ml100', 'one hot encode', 'scikit-learn', 'logistic regression']",ai_tw,1,17,2019-09-02
0000016A1B031C29000000856375706F795F72656C656173655155455354,D1的作業1：這組資料想解決的問題如何評估,"['ml100-2', 'ml100-2-d01']",ai_tw,1,7,2019-09-02
0000016A1C39C488000000A46375706F795F72656C656173655155455354,處理dataframe   作業三,"['dataframe', 'ml100-2', 'ml100-2-d03']",ai_tw,1,2,2019-09-02
0000016A2B6BDA76000000A96375706F795F72656C656173655155455354,Day1 作業MSE函式,"['ml100-2', 'mse', 'hat{y}', 'ml100-2-d01']",ai_tw,1,93,2019-09-02
0000016A314CBFFF0000022C6375706F795F72656C656173655155455354,day2問題,"['ml100-2', 'faq', 'csv', '路徑', 'ml100-2-d02']",ai_tw,1,129,2019-09-02
0000016A3151501E0000022E6375706F795F72656C656173655155455354,Day3,"['ml100-2', 'faq', 'python', 'utf-8', '讀檔', 'ml100-2-d03']",ai_tw,1,0,2019-09-02
0000016A338BE7820000026D6375706F795F72656C656173655155455354,如何更換jupyter預設目錄的問題,"['ml100-2', 'faq', 'python', 'jupyter', '路徑']",ai_tw,1,446,2019-09-02
0000016A33D1D939000002786375706F795F72656C656173655155455354,Day2 提問,"['ml100-2', 'github', '路徑', 'ml100-2-d02']",ai_tw,1,9,2019-09-02
0000016A34D8C542000002AC6375706F795F72656C656173655155455354,Day 3-2 image url 突然被省略了 ？,"['ml100-2', 'try-except', 'ml100-2-d03']",ai_tw,1,38,2019-09-02
0000016A364AE2860000030B6375706F795F72656C656173655155455354,Day3-2的圖片好像怪怪的,"['ml100-2', 'try-except', 'ml100-2-d03']",ai_tw,1,0,2019-09-02
0000016A3651EA10000003146375706F795F72656C656173655155455354,D3-2 例外處理之後，圖片無法顯示,"['ml100-2', 'try-except', 'ml100-2-d03']",ai_tw,1,414,2019-09-02
0000016A36C283760000032B6375706F795F72656C656173655155455354,DAY2 File not found,"['ml100-2', '路徑', 'ml100-2-d02']",ai_tw,1,9,2019-09-02
0000016A39B18264000003636375706F795F72656C656173655155455354,Day_003-2_HW,"['ml100-2', '語法', 'ml100-2-d03']",ai_tw,1,13,2019-09-02
0000016A3AFBC49E000003996375706F795F72656C656173655155455354,Day003_2_HW 轉檔問題,"['ml100-2', 'try-except', 'ml100-2-d03']",ai_tw,2,58,2019-09-02
0000016A3B8320AA000003BC6375706F795F72656C656173655155455354,Day2 一直出現FileNotFoundError,"['ml100-2', '路徑', 'ml100-2-d02']",ai_tw,1,7,2019-09-02
0000016A3F3D620E0000043F6375706F795F72656C656173655155455354,Day 2  dir_data = './data/'問題,"['ml100-2', '語法', 'ml100-2-d02']",ai_tw,1,9,2019-09-02
0000016A3F4805E7000004426375706F795F72656C656173655155455354,Day2 一直出現FileNotFoundError,"['ml100-2', '路徑', 'ml100-2-d02']",ai_tw,1,5,2019-09-02
0000016A400F75A90000047B6375706F795F72656C656173655155455354,Github無法clone,"['ml100-2', 'github', 'faq', '路徑']",ai_tw,1,12,2019-09-02
0000016A4A9A309C0000002B6375706F795F72656C656173655155455354,Day003 HW2 URL的list讀進dataframe後，URL無法顯示全部，部分被截掉變成......,"['ml100-2', 'dataframe', 'ml100-2-d03']",ai_tw,2,472,2019-09-02
0000016A4BF4D38D0000006C6375706F795F72656C656173655155455354,D3-2最後函式回傳值和印出圖片問題,"['ml100-2', 'list of array', 'ml100-2-d03']",ai_tw,1,232,2019-09-02
0000016A539A9A660000007E6375706F795F72656C656173655155455354,One hot encoding後 使用head 顯示錯誤,"['ml100-2', 'head', 'one hot encoding', 'ml100-2-d04']",ai_tw,1,14,2019-09-02
0000016A552CC5D0000000CB6375706F795F72656C656173655155455354,Day1_HW問題,"['ml100-2', 'syntaxerror', '語法', 'ml100-2-d01']",ai_tw,1,29,2019-09-02
0000016A5EFFB10F000001C66375706F795F72656C656173655155455354,day 4 pdf:整數可以做連續變數嗎?,"['ml100-2', 'pdf:', 'ml100-2-d04']",ai_tw,1,7,2019-09-02
0000016A62D94EA6000002156375706F795F72656C656173655155455354,"D4_Error tokenizing data. C error: Expected 122 fields in line 3865, saw 135","['ml100-2', '語法', 'ml100-2-d04']",ai_tw,1,6,2019-09-02
0000016A6A02FC88000003006375706F795F72656C656173655155455354,D3_hw2不知道要怎麼同時讀取五張圖片,"['ml100-2', 'append', 'ml100-2-d03']",ai_tw,6,1845,2019-09-02
0000016A83148D1C000002586375706F795F72656C656173655155455354,D17,"['ml100-2', '路徑', 'ml100-2-d17']",ai_tw,1,4,2019-09-02
0000016A966D998E000003C86375706F795F72656C656173655155455354,D3-2開啟五張圖片,"['ml100-2', 'ml100-2-d03', '讀取圖片']",ai_tw,2,40,2019-09-02
0000016A9861CD00000004016375706F795F72656C656173655155455354,超過(100MB) 的資料通常都怎麼上傳到 github,"['ml100-2', 'github', '上傳資料']",ai_tw,3,205,2019-09-02
0000016AA1F47D370000007C6375706F795F72656C656173655155455354,Day005_HW plot,"['ml100-2', 'ml100-2-d05']",ai_tw,2,23,2019-09-02
0000016AA9A3CE50000000EC6375706F795F72656C656173655155455354,Day3-2,"['ml100-2', 'ml100-2-d03']",ai_tw,1,18,2019-09-02
0000016AB04E33E7000000166375706F795F72656C656173655155455354,day024:  Cabin=  None是否需要額外處理,"['ml100-2', 'ml100-2-d24']",ai_tw,1,97,2019-09-02
0000016AC4811CB7000001056375706F795F72656C656173655155455354,Day_030_HW 葉編碼相關問題,"['ml100-2', 'ml100-2-d30']",ai_tw,1,978,2019-09-02
0000016ACF878354000001726375706F795F72656C656173655155455354,Day24 範例,"['ml100-2', 'ml100-2-d24']",ai_tw,1,39,2019-09-02
0000016ACF8D11A0000001746375706F795F72656C656173655155455354,Day24 Feature Hashing,"['ml100-2', 'ml100-2-d24']",ai_tw,1,46,2019-09-02
0000016ACFA0D728000001766375706F795F72656C656173655155455354,Day24 ＨＷ,"['ml100-2', 'ml100-2-d24']",ai_tw,1,85,2019-09-02
0000016AE925ABD4000002346375706F795F72656C656173655155455354,Day24 特徵雜湊編碼疑問,"['ml100-2', 'ml100-2-d24']",ai_tw,1,16,2019-09-02
0000016AFEB7C3C5000002B36375706F795F72656C656173655155455354,print(len(data))用意,"['ml100-2-d03', 'ml100-2']",ai_tw,2,30,2019-09-02
0000016B3E815245000000626375706F795F72656C656173655155455354,無法進入kaggle期中考頁面,['ml100-2'],ai_tw,1,11,2019-09-02
0000016B4203CEA2000000916375706F795F72656C656173655155455354,檔案無法下載,"['ml100-2', 'ml100-2-d51']",ai_tw,1,0,2019-09-02
0000016B5735FB7C000001056375706F795F72656C656173655155455354,期中問題,"['ml100-2-d51', '期中考']",ai_tw,1,5,2019-09-02
0000016B58C76730000001066375706F795F72656C656173655155455354,最低準確度 AUC 需⼤大於0.63?,"['ml100-2-d51', 'AUC']",ai_tw,1,16,2019-09-02
0000016B59DAF95F000001106375706F795F72656C656173655155455354,Day 24 HW 趕進度中 對於取Hash的時候 資料的index一直發生問題,"['ml100-2-d24', 'ml100-2']",ai_tw,1,136,2019-09-02
0000016B7DF179920000001E6375706F795F72656C656173655155455354,Day_049_Blending,"['ml100-2', 'ml100-2-d49', 'Blending']",ai_tw,1,13,2019-09-02
0000016B9252A504000000A06375706F795F72656C656173655155455354,Day_061  tsn 和 資料視覺化部分,"['ml100-2', 'ml100-2-d61', '資料視覺化部分']",ai_tw,1,42,2019-09-02
0000016B99ADE35D000000C16375706F795F72656C656173655155455354,Day063 何謂影像特徵的平移不變性?,"['ml100-2', 'ml100-2-d63']",ai_tw,1,40,2019-09-02
0000016BCD35B2420000004D6375706F795F72656C656173655155455354,Day062 S型散布圖資料X和color怎麼取得的?,"['ml100-2', 'ml100-2-d62']",ai_tw,1,41,2019-09-02
0000016BCD4287CF0000004E6375706F795F72656C656173655155455354,tensorflow安裝問題?,"['ml100-2-d66', 'ml100-2']",ai_tw,1,0,2019-09-02
0000016BDBFF0982000000936375706F795F72656C656173655155455354,Day24 HW,"['ml100-2', 'ml100-2-d24']",ai_tw,1,908,2019-09-02
0000016BF101C52C000001126375706F795F72656C656173655155455354,Day 76 模型的預測準確率為什麼那麼低？,"['ml100-2', 'ml100-2-d76']",ai_tw,1,11,2019-09-02
0000016C01E77118000001546375706F795F72656C656173655155455354,Day63~Day68關於類神經網路NN及Keras的參考資料,"['ml100-2', 'ml100-2-d63']",ai_tw,2,110,2019-09-02
0000016C0468C6B70000015D6375706F795F72656C656173655155455354,61中檢查對象這段的code 看不太懂麻煩幫忙解答下 感謝,"['ml100-2', 'ml100-2-d61']",ai_tw,1,38,2019-09-02
0000016C19665DE7000000036375706F795F72656C656173655155455354,Day50 Stacking,"['ml100-2-d50', 'ml100-2']",ai_tw,1,16,2019-09-02
0000016C1F32741F0000001C6375706F795F72656C656173655155455354,關於 Stacking 的泛化性?,"['ml100-2-d50', 'ml100-2']",ai_tw,1,33,2019-09-02
0000016C22BB9C1D000000286375706F795F72656C656173655155455354,Day061?,"['ml100-2-d61', 'ml100-2']",ai_tw,1,60,2019-09-02
0000016C2CB5AA750000004C6375706F795F72656C656173655155455354,D76投影片問題,"['ml100-2', 'ml100-2-d76']",ai_tw,1,378,2019-09-02
0000016C695AF93B0000007B6375706F795F72656C656173655155455354,D89,"['ml100-2', 'ml100-2-d89']",ai_tw,2,28,2019-09-02
0000016C7A7294830000002E6375706F795F72656C656173655155455354,"ML100-2-D66 : 沒有 GPU, 安裝完成後,  出現動態連結程式庫 (DLL) 初始化例行程序失敗.","['ml100-2', 'ml100-2-d66']",ai_tw,1,5,2019-09-02
0000016C94D2A8FA000000046375706F795F72656C656173655155455354,期中考、期末考 可提供範例解答嗎?,"['期中考', '期末考', 'kaggle']",ai_tw,1,29,2019-09-02
0000016C98BC97EF000000116375706F795F72656C656173655155455354,"我想上載 ipynb file 去Jupyter notebook, 但有error?",[],ai_tw,1,61,2019-09-02
0000016C9ACCFB24000000186375706F795F72656C656173655155455354,Day 17 降維的問題,"['ml100-2-d17', 'ml100-2']",ai_tw,1,92,2019-09-02
0000016C9E5C438B000000276375706F795F72656C656173655155455354,GitHub upload error,"['ml100-3', 'ml100-3-d02', 'github']",ai_tw,2,947,2019-09-02
0000016CA3F0C8150000003B6375706F795F72656C656173655155455354,期末考model.predict問題,[],ai_tw,1,230,2019-09-02
0000016CA8818E20000000076375706F795F72656C656173655155455354,D89 抓不到bug...,"['ml100-2', 'ml100-2-d89']",ai_tw,1,126,2019-09-02
0000016CA89FE407000000096375706F795F72656C656173655155455354,進階學習  實現paper?,"['ml100-2', 'ml100-2-d100']",ai_tw,2,100,2019-09-02
0000016CA8C1A5030000000A6375706F795F72656C656173655155455354,D93&D94教材詢問?,"['ml100-2', 'ml100-2-d93', 'ml100-2-d94']",ai_tw,2,190,2019-09-02
0000016CADFDA9C0000000246375706F795F72656C656173655155455354,D49 補缺值的方式?,"['ml100-2', 'ml100-2-d49']",ai_tw,2,81,2019-09-02
0000016CB01F6FC40000002D6375706F795F72656C656173655155455354,固定GPU結果,"['ml100-2', '固定gpu結果']",ai_tw,1,77,2019-09-02
0000016CB30A385E000000366375706F795F72656C656173655155455354,卷基層 全連接層?,[],ai_tw,1,91,2019-09-02
0000016CB345C1B90000003A6375706F795F72656C656173655155455354,DAY1:-作業範例MAE中實際值的算法,"['ml100-3', 'ml100-3-d01', 'mae', '作業']",ai_tw,1,10,2019-09-02
0000016CB4A6EEC6000000466375706F795F72656C656173655155455354,D49 如何判斷相異值不具有代表性?,"['ml100-2', 'ml100-2-d49']",ai_tw,1,27,2019-09-02
0000016CB66868020000004A6375706F795F72656C656173655155455354,MEA解釋,"['ml100-3', 'ml100-3-d01']",ai_tw,1,41,2019-09-02
0000016CBE02AFE1000000056375706F795F72656C656173655155455354,安裝完anaconda3完，無法順利打開Jupyter Notebook,['安裝'],ai_tw,2,978,2019-09-02
0000016CCBD027390000002E6375706F795F72656C656173655155455354,請問指標的意義?,"['ml100-3-d01', 'ml100-3']",ai_tw,1,13,2019-09-02
0000016CCE694544000000536375706F795F72656C656173655155455354,離散資料怎麼排除,"['ml100-3', 'ml100-3-d01']",ai_tw,3,1689,2019-09-02
0000016CD38991DB000000116375706F795F72656C656173655155455354,Day 1 範例解答?,"['ml100-3-d01', 'ml100-3']",ai_tw,7,658,2019-09-02
0000016CDB5E9870000000416375706F795F72656C656173655155455354,Day3問題?,"['mse', 'loss', 'ml100-3', 'ml100-3-d3']",ai_tw,1,41,2019-09-02
0000016CDC66990A000000486375706F795F72656C656173655155455354,第二屆百日馬拉松賽後問題與建議,"['ml100-2', 'ml100-2-d50', 'ml100-2-d63', 'ml100-2-d64', 'ml100-2-d98']",ai_tw,25,2682,2019-09-02
0000016CDCAC32BE000000496375706F795F72656C656173655155455354,module 'folium' has no attribute 'Map'?,"[""module 'folium' has no attribute 'map'""]",ai_tw,6,191,2019-09-02
0000016CDD6161E2000000536375706F795F72656C656173655155455354,Day004 路徑問題?,"['路徑', 'ml100-3', 'ml100-3-d4']",ai_tw,2,205,2019-09-02
0000016CDD99DED20000005C6375706F795F72656C656173655155455354,D4資料下載認證問題,"['ml100-3', 'ml100-3-d04']",ai_tw,1,12,2019-09-02
0000016CDDAF5172000000626375706F795F72656C656173655155455354,d4資料集要怎麼下載?,"['ml100-3', 'ml100-3-d04']",ai_tw,2,15,2019-09-02
0000016CDDD9D929000000696375706F795F72656C656173655155455354,D4 嘗試使用loc語法，但是指定複數index時噴錯,"['ml100-3-d04', 'ml100-3']",ai_tw,3,467,2019-09-02
0000016CDDDC12B50000006B6375706F795F72656C656173655155455354,UnicodeDecodeError: 'utf-8' codec can't decode byte 0x85 in position 59: invalid start byte,"['ml100-3-d04', 'ml100-3']",ai_tw,2,137,2019-09-02
0000016CDDE9D789000000706375706F795F72656C656173655155455354,抱歉，無法讀到檔案，不知道應該放在哪個資料夾?感恩,"['ml100-3', 'ml100-3-d04']",ai_tw,7,536,2019-09-02
0000016CDE2E5241000000756375706F795F72656C656173655155455354,jupyter 沒辦法import module?,"['ml100-3', 'ml100-3-d4']",ai_tw,2,74,2019-09-02
0000016CDE9EBFB4000000796375706F795F72656C656173655155455354,請問ROC曲線所代表的意義?,"['ml100-3', 'ml100-3-d04', 'roc']",ai_tw,5,116,2019-09-02
0000016CE1CA038C000000936375706F795F72656C656173655155455354,Day60 param_grid的命名問題,"['gridsearchcv', 'ml100-2-d60', 'ml100-2']",ai_tw,6,1625,2019-09-02
0000016CE1DD5077000000966375706F795F72656C656173655155455354,安裝Anaconda2後無法使用?,[],ai_tw,5,256,2019-09-02
0000016CE21FAB04000000976375706F795F72656C656173655155455354,anaconda3 jupyter notebook 打不開,['jupyter notebook'],ai_tw,1,11,2019-09-02
0000016CE248E6D20000009A6375706F795F72656C656173655155455354,請問如何透過cv2抓取url的圖片,"['ml100-3', 'ml100-3-d05']",ai_tw,11,3681,2019-09-02
0000016CE29B3E5F0000009F6375706F795F72656C656173655155455354,出了 NameError,"['ml100-3', 'ml100-3-d04']",ai_tw,7,384,2019-09-02
0000016CE5937E4D000000A56375706F795F72656C656173655155455354,關於python open功能中的file mode參數,"['ml100-3', 'ml100-3-d05']",ai_tw,5,99,2019-09-02
0000016CE5EA9A9D000000A86375706F795F72656C656173655155455354,MSE和MAE的差異?,"['ml100-3', 'ml100-3-d04']",ai_tw,12,660,2019-09-02
0000016CE5FBEF33000000AA6375706F795F72656C656173655155455354,D058範例問題,"['ml100-2', 'ml100-2-d58']",ai_tw,5,25,2019-09-02
0000016CE69CCB79000000B46375706F795F72656C656173655155455354,Day5_HW-2?,"['ml100-3-d05', 'ml100-3']",ai_tw,12,564,2019-09-02
0000016CE72B0375000000BA6375706F795F72656C656173655155455354,D6 教材無法正常做動 le.fit(app_train[col]),"['ml100-3', 'ml100-3-d06']",ai_tw,20,2052,2019-09-02
0000016CE7ABD2DC000000BE6375706F795F72656C656173655155455354,Add files via upload,"['ml100-3', 'ml100-3-d03']",ai_tw,5,57,2019-09-02
0000016CE8E1B6E2000000C96375706F795F72656C656173655155455354,GitHub Push 資料集超過100MB?,[],ai_tw,4,38,2019-09-02
0000016CEA8528DD000000026375706F795F72656C656173655155455354,Day4 FileNotFoundError  找不到檔案,"['pd.read_csv(f_app)', 'ml100-3-d04', 'ml100-3']",ai_tw,2,39,2019-09-02
0000016CEA97C2F9000000036375706F795F72656C656173655155455354,new onboard?,"['ml100-3', 'ml100-3-d01']",ai_tw,6,59,2019-09-02
0000016CEAD03419000000086375706F795F72656C656173655155455354,請問如何將讀入的txt檔案變成dataframe?,"['ml100-3', 'ml100-3-d05']",ai_tw,54,10089,2019-09-02
0000016CEAD4DAD6000000096375706F795F72656C656173655155455354,關於期未考,"['ml100-2', 'ml100-2-d101']",ai_tw,7,121,2019-09-02
0000016CEB5B7E2B0000000F6375706F795F72656C656173655155455354,day6的one hot encoding沒反應,"['ml100-d06', 'ml100-3']",ai_tw,9,658,2019-09-02
0000016CEB87B3F5000000116375706F795F72656C656173655155455354,unknown encoding: cp0?,[],ai_tw,3,129,2019-09-02
0000016CEC0EC659000000156375706F795F72656C656173655155455354,讀取影像的方式?,"['ml100-3', 'ml100-3-d05']",ai_tw,53,10998,2019-09-02
0000016CEC13B50B000000166375706F795F72656C656173655155455354,Github檔案上傳問題?,[],ai_tw,2,12,2019-09-02
0000016CEC8C691C0000001D6375706F795F72656C656173655155455354,D5-2字串分割問題,"[' convert', 'ml100-3-d05']",ai_tw,17,1595,2019-09-02
0000016CECA3E8C9000000236375706F795F72656C656173655155455354,D4作業MAC電腦無法打開CSV檔案?,"['ml100-3-d04', 'ml100-3']",ai_tw,5,186,2019-09-02
0000016CECACA143000000246375706F795F72656C656173655155455354,ImportError: cannot import name _unary_op?,[],ai_tw,8,820,2019-09-02
0000016CECB44859000000256375706F795F72656C656173655155455354,無法 import  cv2?,"['ml100-3', 'ml100-3-d05']",ai_tw,26,2994,2019-09-02
0000016CED7A29370000002B6375706F795F72656C656173655155455354,Day4作業提交後無法填問卷?,"['ml100-3', 'ml100-3-d04']",ai_tw,16,527,2019-09-02
0000016CED9D0AC60000002F6375706F795F72656C656173655155455354,day006作業發問:請問要怎麼表達數據表格資料中的橫軸呢?,"['ml100-3', 'ml100-3-d06']",ai_tw,20,1613,2019-09-02
0000016CEDC056A6000000316375706F795F72656C656173655155455354,D6 範例One Hot encoding的地方不明白,"['ml100-3', 'ml100-3-d06']",ai_tw,33,4203,2019-09-02
0000016CEFFADC19000000356375706F795F72656C656173655155455354,NP的問題 :(,[],ai_tw,3,53,2019-09-02
0000016CF03BFF31000000376375706F795F72656C656173655155455354,DAY001作業的問題,"['語法', 'ml100-3', 'ml100-3-d01']",ai_tw,33,4653,2019-09-02
0000016CF11344F8000000416375706F795F72656C656173655155455354,Day006範例 問題,"['day006', ' create', ' if', ' train', ' transform', ' keep', 'ml100-3', 'ml100-3-d06']",ai_tw,23,3322,2019-09-02
0000016CF13BAEBF000000446375706F795F72656C656173655155455354,設定 data_path,[],ai_tw,10,2703,2019-09-02
0000016CF1F913360000004C6375706F795F72656C656173655155455354,讀取前五張圖片?,"['ml100-3', 'ml100-3-d05']",ai_tw,17,671,2019-09-02
0000016CF208DF9A0000004D6375706F795F72656C656173655155455354,day6的作業1,"['ml100-3-d06', 'ml100-3']",ai_tw,9,50,2019-09-02
0000016CF2163FE9000000506375706F795F72656C656173655155455354,resize,"['ml100-3-d05', 'ml100-3']",ai_tw,8,1488,2019-09-02
0000016CF265D008000000546375706F795F72656C656173655155455354,為什麼有寫法不同的差異? 想請問%s的意思? (D4_EDA),"['%s', 'ml100-3-d4', 'ml100-3']",ai_tw,6,225,2019-09-02
0000016CF27D9C0E000000556375706F795F72656C656173655155455354,Day6 Label Encode的問題?,"['ml100-3-d06', 'ml100-3']",ai_tw,9,281,2019-09-02
0000016CF2A61DBB000000596375706F795F72656C656173655155455354,Day6_from sklearn.preprocessing import OneHotEncoder使用問題,"['ml100-3-d06', 'ml100-3']",ai_tw,1,9,2019-09-02
0000016CF2ABFBD50000005A6375706F795F72656C656173655155455354,anaconda nevigator 跑不動,[],ai_tw,1,5,2019-09-02
00000167B0D10D8D0000000D6375706F795F72656C656173655155455354,"請問當需要上傳的檔案超過100MB, 要如何在GitHub上上傳?","['ml100', 'faq', 'github desktop']",ai_tw,1,20,2019-09-03
00000167B53D1F3E000000156375706F795F72656C656173655155455354,github desktop,"['ml100', 'faq', 'github desktop']",ai_tw,1,0,2019-09-03
0000016A0D69F9390000003D6375706F795F72656C656173655155455354,DAY1 dataset選擇問題,"['ml100-2', 'dataset', 'ml100-2-d01']",ai_tw,1,35,2019-09-03
0000016A1B031C29000000856375706F795F72656C656173655155455354,D1的作業1：這組資料想解決的問題如何評估,"['ml100-2', 'ml100-2-d01']",ai_tw,1,0,2019-09-03
0000016A1F18469A000000226375706F795F72656C656173655155455354,關於題目及pdf,['ml100-2'],ai_tw,1,8,2019-09-03
0000016A21FA2B040000008A6375706F795F72656C656173655155455354,上傳作業到Github,"['ml100-2', 'faq', 'github', '作業繳交', 'ml100-2-d01']",ai_tw,1,10,2019-09-03
0000016A26D1CFA40000016A6375706F795F72656C656173655155455354,不太確定作業如何放置github與上傳,"['ml100-2', 'faq', 'github', '作業', '上傳', 'ml100-2-d01']",ai_tw,1,26,2019-09-03
0000016A2B6BDA76000000A96375706F795F72656C656173655155455354,Day1 作業MSE函式,"['ml100-2', 'mse', 'hat{y}', 'ml100-2-d01']",ai_tw,1,0,2019-09-03
0000016A301804F3000001AB6375706F795F72656C656173655155455354,衡量指標有哪些?,"['ml100-2', '衡量指標', 'ml100-2-d01']",ai_tw,1,46,2019-09-03
0000016A35371E83000002C46375706F795F72656C656173655155455354,關於Day4作業程式碼內容,"['ml100-2', 'faq', '語法', 'ml100-2-d04']",ai_tw,1,25,2019-09-03
0000016A39B18264000003636375706F795F72656C656173655155455354,Day_003-2_HW,"['ml100-2', '語法', 'ml100-2-d03']",ai_tw,1,6,2019-09-03
0000016A3B608C23000003B66375706F795F72656C656173655155455354,Day006 HW step1:先篩選數值型的欄位,"['ml100-2', 'df', 'ml100-2-d06']",ai_tw,1,84,2019-09-03
0000016A3E8F89D80000040C6375706F795F72656C656173655155455354,Day006 HW step2:#繪製 Empirical Cumulative Density Plot (ECDF),"['ml100-2', 'ecdf', 'ml100-2-d06']",ai_tw,2,1228,2019-09-03
0000016A404ADA9A000004936375706F795F72656C656173655155455354,day3-2 coding看不懂,"['ml100-2', 'ml100-2-d03']",ai_tw,1,41,2019-09-03
0000016A40D81D72000004CC6375706F795F72656C656173655155455354,HW6 關於 ECDF,"['ml100-2', 'ecdf', 'ml100-2-d06']",ai_tw,1,4,2019-09-03
0000016A40E5A713000004CF6375706F795F72656C656173655155455354,Day006 HW,"['ml100-2', 'ecdf', 'ml100-2-d06']",ai_tw,2,522,2019-09-03
0000016A431FB948000004F16375706F795F72656C656173655155455354,Day004 Label Encoder vs One Hot Encoder,"['ml100-2', 'onehotencoder', 'ml100-2-d04']",ai_tw,2,203,2019-09-03
0000016A43F462510000051B6375706F795F72656C656173655155455354,D006 數值總類,"['ml100-2', 'int', 'ml100-2-d06']",ai_tw,1,22,2019-09-03
0000016A45B58D75000005986375706F795F72656C656173655155455354,Day006_HW ECDF的算法,"['ml100-2', 'ecdf', 'ml100-2-d06']",ai_tw,1,74,2019-09-03
0000016A4F57F637000000176375706F795F72656C656173655155455354,「每個問題都應該要可以被驗證」觀念釐清,"['ml100-2', '觀念', 'ml100-2-d01']",ai_tw,2,88,2019-09-03
